ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
10573,-0.159788173673,-inf,-inf,-3.00578260941,-2.32099669687
10574,-inf,-2.52354007533,-2.73274058545,-2.64581441098,-0.243554982359
10575,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
10576,-2.22413103747,-inf,-5.14657905901,-0.156991858911,-3.46387080076
10577,0.0,-inf,-inf,-inf,-inf
10578,-inf,-2.52354007533,-2.73274058545,-2.64581441098,-0.243554982359
10579,-0.168188329412,-inf,-inf,-3.03106871904,-2.23922233671
10580,-0.182252541403,-inf,-inf,-inf,-1.79210461765
10581,-0.494950105037,-inf,-inf,-1.07141056574,-3.03918992609
10582,-5.70378247466,-inf,-0.943319404262,-2.19987093299,-0.700139826187
10583,-0.329741834026,-inf,-inf,-2.58335426272,-1.58294021262
10584,-inf,-inf,-2.73172101448,-3.31928828491,-0.106790108467
10585,-0.51522918068,-4.68657149509,-4.05840830756,-1.62244922205,-1.72189578789
10586,-0.118547121994,-inf,-inf,-3.11847549123,-2.69465775454
10587,-0.499126101929,-inf,-3.39763941811,-1.60386483517,-1.84282631258
10588,-0.760004913425,-5.52146091786,-4.19970507788,-inf,-0.666824929082
10589,-inf,-6.21460809842,-3.6625621458,-0.274436845702,-1.54959791208
10590,-0.929144298035,-inf,-3.57713617913,-1.03380436212,-1.50732580907
10591,-6.74523634948,-inf,-0.942158141411,-4.54801177215,-0.513413001757
10592,-0.9272453846,-inf,-inf,-1.04566217991,-1.37476533884
10593,-1.78544693826,-inf,-2.95738386673,-0.313550257832,-3.00627545693
10594,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
10595,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
10596,-5.85793315448,-inf,-inf,-0.89482632084,-0.5302390411
10597,-inf,-4.49996588952,-2.79810393253,-4.62494271378,-0.0853825923199
10598,-1.24665278831,-inf,-2.78756894044,-1.6625157836,-0.773700928202
10599,-inf,-inf,-inf,-2.62753565155,-0.074999778021
10600,-0.215724633128,-inf,-inf,-inf,-1.63967655267
10601,-0.7057345618,-inf,-inf,-inf,-0.680716273922
10602,-0.100489447488,-inf,-inf,-inf,-2.34752656088
10603,-1.76078948312,-inf,-1.90321596878,-1.77395569766,-0.67463559936
10604,-0.39550628539,-4.83350658875,-3.76817744125,-1.76548708537,-2.08341065319
10605,0.0,-inf,-inf,-inf,-inf
10606,-0.100489447488,-inf,-inf,-inf,-2.34752656088
10607,-0.906356308278,-inf,-3.91365782396,-1.99624549048,-0.820538058548
10608,-0.828177077388,-inf,-3.1615533313,-0.829701102681,-2.46963694116
10609,-0.736839648696,-2.65926003693,-inf,-inf,-0.795454912446
10610,-1.02167276426,-inf,-2.87018050637,-inf,-0.539020981683
10611,-0.990338555628,-inf,-3.20514271451,-0.650330196675,-2.71624550222
10612,-0.904325581773,-inf,-2.42749767436,-1.23848814814,-1.52737079851
10613,-1.07877244195,-3.2426141638,-3.21359244867,-1.64442434904,-0.947806940483
10614,-0.527632742082,-inf,-inf,-inf,-0.891598119284
10615,-inf,-inf,-0.367265450007,-1.17968926117,-inf
10616,-0.0999658707331,-inf,-inf,-inf,-2.35249303165
10617,-0.421643993027,-inf,-inf,-2.75853491468,-1.2706543882
10618,-0.0481655127337,-inf,-inf,-inf,-3.05709811251
10619,-0.735042098029,-5.18414059228,-4.4005182296,-1.10902382617,-1.75586251516
10620,-inf,-inf,-0.534165886403,-0.882271041434,-inf
10621,-1.71406735648,-2.7824975806,-2.11852229626,-inf,-0.449768979765
10622,-0.0559968631632,-inf,-inf,-inf,-2.91032738773
10623,-0.398088630548,-inf,-inf,-1.88346151587,-1.73537153468
10624,-2.89121367293,-inf,-2.07973837668,-inf,-0.199026352185
10625,-0.596674850303,-inf,-3.32407752196,-1.40523482121,-1.78352180052
10626,-1.34870946182,-inf,-1.343313234,-1.01578065112,-2.14280072373
10627,-0.128228641461,-inf,-inf,-3.53108305613,-2.39607660652
10628,-0.579576169516,-5.01508580511,-2.82816083271,-inf,-0.983216819442
10629,-0.508312544684,-inf,-inf,-1.32974718226,-2.01031763453
10630,-inf,-inf,-2.48796979035,-0.788148386774,-0.771680519978
10631,-0.772306499184,-inf,-2.59581174785,-1.20429248323,-1.81054957304
10632,-0.858368170034,-inf,-0.952534926875,-6.80239476332,-1.66456058468
10633,-inf,-inf,-1.30160313391,-inf,-0.317585060903
10634,-1.15019156607,-inf,-inf,-0.38063999453,-inf
10635,-0.646027683854,-inf,-inf,-2.74988104854,-0.886875381224
10636,0.0,-inf,-inf,-inf,-inf
10637,-2.99573227355,-inf,-4.09434456222,-0.956864741272,-0.59922324253
10638,-inf,-2.40794560865,-4.60517018599,-inf,-0.105360515658
10639,-0.128228641461,-inf,-inf,-3.53108305613,-2.39607660652
10640,-0.778892168839,-3.21887582487,-3.81671282562,-inf,-0.735875426598
10641,-0.237898724317,-inf,-inf,-inf,-1.55250253884
10642,-0.716485596852,-inf,-5.7246665884,-inf,-0.676743166302
10643,-0.117412189613,-inf,-inf,-3.33116000883,-2.58986990795
10644,0.0,-inf,-inf,-inf,-inf
10645,-0.262620448018,-inf,-inf,-2.28930026999,-2.04307934122
10646,0.0,-inf,-inf,-inf,-inf
10647,-0.665688189706,-inf,-2.59162423028,-1.09764075477,-2.55715940879
10648,-inf,-3.4857760882,-1.76943689429,-inf,-0.224468064284
10649,-inf,-inf,-1.81189014233,-0.178343598586,-inf
10650,-0.537832628404,-inf,-3.91965604889,-1.45807595648,-1.81121212294
10651,-inf,-2.48602415244,-inf,-inf,-0.0869098477368
10652,-2.79610107922,-inf,-6.21460809842,-0.810216185483,-0.708889490683
10653,-0.157208706556,-inf,-inf,-inf,-1.92775580653
10654,-0.399965665435,-inf,-3.41266092669,-1.76860348577,-2.07042222669
10655,-0.73396917508,-inf,-7.17011954345,-inf,-0.655406852577
10656,-1.21045033732,-inf,-2.74141398643,-0.670279203242,-2.07232974776
10657,-1.43267849458,-inf,-inf,-0.810531312201,-1.14977052718
10658,-2.77246174617,-inf,-1.20488626361,-0.735421142115,-1.84223784561
10659,-inf,-3.26143543929,-0.445171653545,-5.04700293827,-1.15669549975
10660,-inf,-inf,-0.51947402472,-0.954079137936,-3.91202300543
10661,-1.10275823387,-inf,-inf,-2.05659160322,-0.615896065237
10662,-inf,-inf,-3.68404268531,-1.03129354502,-0.480727592609
10663,-0.499126101929,-inf,-3.39763941811,-1.60386483517,-1.84282631258
10664,-0.941608539858,-inf,-3.84288083973,-inf,-0.530062421583
10665,-0.739304629852,-inf,-4.26398555229,-1.25102045801,-1.50383772406
10666,-inf,-inf,-1.54704081942,-inf,-0.239370732903
10667,-0.591878619782,-inf,-3.33974125482,-1.51175893557,-1.65681663252
10668,-0.284248634946,-inf,-inf,-2.68252945327,-1.7201988167
10669,-0.990338555628,-inf,-3.20514271451,-0.650330196675,-2.71624550222
10670,-2.01913489607,-inf,-3.16868702481,-inf,-0.192164713268
10671,-0.583197782511,-inf,-4.09065636922,-1.51887181575,-1.57889811854
10672,-0.0797802623454,-inf,-5.36585350276,-4.01513532086,-2.91938614258
10673,-1.231237967,-inf,-2.68912919331,-0.630918990355,-2.22537971506
10674,-0.00654646230757,-inf,-inf,-6.88744225118,-5.20217840941
10675,-0.437186200867,-inf,-2.63218708001,-2.71521686628,-1.53230444286
10676,-0.597837000756,-2.30258509299,-inf,-3.40119738166,-1.14990558306
10677,-1.22510650883,-inf,-2.37786740168,-0.888481849501,-1.59827168242
10678,-1.47820398018,-inf,-inf,-0.907965096748,-0.998018962177
10679,-inf,-inf,-1.92382255259,-4.12627760933,-0.176964502893
10680,-0.139142260615,-inf,-inf,-inf,-2.04102298162
10681,-3.06338800849,-inf,-2.41269352322,-inf,-0.146533044544
10682,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
10683,-0.711350014083,-4.60517018599,-inf,-inf,-0.695110944861
10684,-0.907214300744,-inf,-3.29811391255,-2.00815521793,-0.855280253613
10685,-1.07880966137,-inf,-inf,-inf,-0.415515443962
10686,-0.782521046936,-inf,-inf,-1.33970272271,-1.2700247356
10687,-0.597837000756,-2.30258509299,-inf,-3.40119738166,-1.14990558306
10688,-0.157208706556,-inf,-inf,-inf,-1.92775580653
10689,-0.843970070295,-inf,-inf,-inf,-0.562118918154
10690,-0.665688189706,-inf,-2.59162423028,-1.09764075477,-2.55715940879
10691,-inf,-inf,-2.824761452,-inf,-0.0611552444552
10692,-0.0481655127337,-inf,-inf,-inf,-3.05709811251
10693,-0.418255233061,-inf,-inf,-2.17504015548,-1.47752322649
10694,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
10695,-5.52146091786,-inf,-1.24765105661,-1.44200844036,-0.749994718357
10696,-1.01588841904,-inf,-inf,-0.677237524954,-2.04098305435
10697,-0.0755226355782,-inf,-inf,-3.27016911926,-3.35982728563
10698,-1.0255263176,-inf,-inf,-0.814121386393,-1.61765196254
10699,-inf,-inf,-2.9565115604,-0.238257189124,-1.83258146375
10700,-inf,-inf,-inf,-4.60517018599,-0.0100503358535
10701,-0.15092180032,-inf,-inf,-2.64600700892,-2.67146026957
10702,-0.716485596852,-inf,-5.7246665884,-inf,-0.676743166302
10703,-inf,-inf,-1.83639594674,-2.79987835496,-0.248728453405
10704,-inf,-inf,-1.72872725559,-1.4235341065,-0.541923304612
10705,-0.121063404959,-inf,-inf,-inf,-2.17136195858
10706,-inf,-inf,-inf,-inf,0.0
10707,-0.825879242626,-inf,-2.42832081961,-2.11238380774,-1.04124171611
10708,-1.63036179601,-inf,-3.12641757813,-0.704099469565,-1.32533898402
10709,-1.20397280433,-3.21887582487,-inf,-inf,-0.415515443962
10710,-4.60517018599,-inf,-0.0534007767271,-3.81671282562,-3.91202300543
10711,-0.0733280745717,-inf,-inf,-3.3280646586,-3.35694164464
10712,-0.182252541403,-inf,-inf,-inf,-1.79210461765
10713,-0.943298290973,-inf,-inf,-1.92879021014,-0.764998684959
10714,-inf,-inf,-inf,-inf,0.0
10715,-0.858368170034,-inf,-0.952534926875,-6.80239476332,-1.66456058468
10716,-0.373184483635,-inf,-inf,-inf,-1.16647857138
10717,-1.15019156607,-inf,-inf,-0.38063999453,-inf
10718,-1.48548220227,-inf,-2.34180425544,-1.02304928001,-1.14584290674
10719,-inf,-inf,-inf,-inf,0.0
10720,-0.541798067916,-inf,-3.44572395434,-1.36575393682,-2.03081332105
10721,-0.128228641461,-inf,-inf,-3.53108305613,-2.39607660652
10722,-0.527717970626,-inf,-inf,-1.59482681723,-1.57452158984
10723,-0.335200438413,-inf,-inf,-2.95953396751,-1.45687903424
10724,-inf,-inf,-0.51947402472,-0.954079137936,-3.91202300543
10725,-inf,-4.60517018599,-6.55108033504,-inf,-0.0114943794257
10726,-0.998593754072,-inf,-2.92049575187,-1.46803501004,-1.0575139765
10727,-1.21322733371,-inf,-2.26914101194,-1.61719796729,-0.914021822947
10728,-0.739304629852,-inf,-4.26398555229,-1.25102045801,-1.50383772406
10729,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
10730,-0.644486894954,-inf,-inf,-3.50655789732,-0.809527790984
10731,-0.639982659499,-inf,-3.99903438242,-3.91202300543,-0.833869856524
10732,-0.376084588765,-inf,-inf,-2.54849947171,-1.44707748649
10733,-0.7057345618,-inf,-inf,-inf,-0.680716273922
10734,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
10735,-0.88036565413,-inf,-inf,-1.25941157846,-1.19882692072
10736,-0.461758610893,-inf,-4.19348043994,-1.51780624401,-1.99849079393
10737,-0.997436987388,-inf,-2.37168532137,-1.04138800634,-1.68800108885
10738,-0.857657105336,-inf,-2.93911071948,-1.33315112574,-1.34981819083
10739,-0.399965665435,-inf,-3.41266092669,-1.76860348577,-2.07042222669
10740,-inf,-inf,-inf,-inf,0.0
10741,-1.32786063038,-inf,-1.96264466302,-1.57395593696,-0.948694783216
10742,-1.12555979552,-inf,-7.40853056689,-0.427377133947,-3.78514246867
10743,-6.10924758276,-inf,-1.26258886265,-0.728790807059,-1.4594455262
10744,-0.738916910836,-inf,-1.56798754395,-inf,-1.15866564512
10745,-inf,-inf,-2.51863019047,-inf,-0.0840012537126
10746,-0.650756659777,-inf,-7.17011954345,-1.99021040795,-1.07612741641
10747,-0.109984789659,-inf,-inf,-3.13711211838,-2.80108261276
10748,-0.902644191551,-inf,-0.930126079801,-1.60943791243,-inf
10749,-1.22077610667,-inf,-2.96509685217,-0.74872210827,-1.71217505749
10750,-1.04931127877,-inf,-2.19610495203,-1.58075581929,-1.10031544524
10751,-0.109984789659,-inf,-inf,-3.13711211838,-2.80108261276
10752,-0.906356308278,-inf,-3.91365782396,-1.99624549048,-0.820538058548
10753,-0.799774241038,-inf,-4.14077806389,-1.01722952082,-1.75409513418
10754,-0.85619898725,-inf,-inf,-1.26415953987,-1.22843694004
10755,-1.15840550982,-inf,-inf,-1.57199765352,-0.737342410634
10756,-0.117412189613,-inf,-inf,-3.33116000883,-2.58986990795
10757,-1.59343704723,-inf,-3.3109727143,-2.53807309535,-0.383789380957
10758,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
10759,-0.890978340595,-inf,-3.15988902297,-1.64088976457,-1.03984961605
10760,-inf,-inf,-1.64227270981,-0.556142659568,-1.4565295005
10761,-0.436836878124,-inf,-inf,-1.96115059985,-1.54539914673
10762,-inf,-inf,-inf,-4.60517018599,-0.0100503358535
10763,-1.15869740953,-inf,-inf,-1.35207422987,-0.850029987847
10764,-0.634622836466,-inf,-2.7031265921,-0.909144117404,-inf
10765,-1.37831143902,-inf,-inf,-0.500924554544,-1.95174419487
10766,-0.407767287172,-inf,-inf,-1.52130686377,-2.15037824069
10767,-1.71406735648,-2.7824975806,-2.11852229626,-inf,-0.449768979765
10768,-inf,-inf,-1.1711829815,-0.616186139424,-1.89711998489
10769,-0.145132475782,-inf,-inf,-inf,-2.00179707632
10770,-1.19591063647,-4.31965527112,-2.81796926738,-1.56684703698,-0.877459953696
10771,-1.24665278831,-inf,-2.78756894044,-1.6625157836,-0.773700928202
10772,-0.121063404959,-inf,-inf,-inf,-2.17136195858
10773,-0.88656865915,-inf,-3.9817857734,-1.59335412526,-1.0050190526
10774,-inf,-inf,-1.0529904035,-0.436789933136,-5.29831736655
10775,-inf,-1.48505493112,-1.57574080686,-1.66227793288,-0.97564406616
10776,-4.03565015235,-inf,-3.85148684396,-3.3176097789,-0.0781363179696
10777,-inf,-inf,-inf,-1.41881755283,-0.27707189334
10778,0.0,-inf,-inf,-inf,-inf
10779,-1.53607547734,-inf,-2.61188018617,-0.788277292985,-1.35964395412
10780,-inf,-inf,-2.52751035663,-inf,-0.0832268273517
10781,-0.168188329412,-inf,-inf,-3.03106871904,-2.23922233671
10782,-1.44357042894,-inf,-inf,-inf,-0.269296570808
10783,-1.21270574452,-inf,-4.10613033222,-1.04234690659,-1.09807956261
10784,-3.02031774903,-inf,-2.97517578267,-3.03997510024,-0.159770071555
10785,-0.583197782511,-inf,-4.09065636922,-1.51887181575,-1.57889811854
10786,-inf,-3.13470444693,-2.47734011862,-1.50620148656,-0.429598363459
10787,-0.343958622496,-inf,-inf,-2.8242990901,-1.46234854995
10788,-4.8463322428,-inf,-2.21466143385,-2.74367737875,-0.200136446664
10789,-0.590380016863,-inf,-inf,-4.8710989687,-0.82503788139
10790,-inf,-inf,-inf,-inf,0.0
10791,-0.460753833519,-inf,-inf,-inf,-0.996438288118
10792,-0.149043672838,-inf,-inf,-3.36989123008,-2.26264220469
10793,-0.825879242626,-inf,-2.42832081961,-2.11238380774,-1.04124171611
10794,-0.611861020258,-inf,-3.96996441024,-1.36201085354,-1.70023781446
10795,-0.892115621975,-inf,-inf,-1.56621533841,-0.963964095655
10796,-0.640544400508,-inf,-1.97611225841,-1.09545478935,-inf
10797,-inf,-inf,-0.193396948863,-inf,-1.73815099978
10798,-1.01415309569,-inf,-1.99316546942,-0.93702171508,-2.21426158093
10799,-0.537832628404,-inf,-3.91965604889,-1.45807595648,-1.81121212294
10800,-inf,-inf,-1.9698836335,-inf,-0.150210385801
10801,-inf,-inf,-0.634809161548,-1.3511358464,-1.55581468792
10802,-1.43267849458,-inf,-inf,-0.810531312201,-1.14977052718
10803,-inf,-4.49996588952,-2.79810393253,-4.62494271378,-0.0853825923199
10804,-1.04541009469,-inf,-inf,-1.0498221245,-1.20914489656
10805,-0.770894244817,-inf,-1.33499789213,-inf,-1.2937441192
10806,-3.05054051005,-inf,-inf,-0.824648888357,-0.664991735811
10807,-0.396063554097,-inf,-4.89285225844,-inf,-1.14088510063
10808,-0.772306499184,-inf,-2.59581174785,-1.20429248323,-1.81054957304
10809,-0.660444829245,-inf,-3.32387620277,-1.52401886038,-1.47171770781
10810,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
10811,-0.235299112225,-inf,-4.77036649326,-1.95083132913,-2.82966768927
10812,-1.07880966137,-inf,-inf,-inf,-0.415515443962
10813,-0.1091522104,-inf,-inf,-inf,-2.26909167443
10814,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
10815,-0.609358137699,-inf,-3.13319723442,-1.30189563331,-1.96108014121
10816,-0.347220359894,-inf,-inf,-2.48274626547,-1.56142497327
10817,-0.39550628539,-4.83350658875,-3.76817744125,-1.76548708537,-2.08341065319
10818,0.0,-inf,-inf,-inf,-inf
10819,-0.0481655127337,-inf,-inf,-inf,-3.05709811251
10820,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
10821,-0.284248634946,-inf,-inf,-2.68252945327,-1.7201988167
10822,-0.566440016495,-inf,-2.35583052571,-2.17666388392,-1.49511104512
10823,-1.05507020344,-inf,-2.16637046323,-inf,-0.621311782002
10824,-0.145877516224,-inf,-inf,-inf,-1.99704017757
10825,-inf,-inf,-0.818494706341,-0.724221213776,-2.6009511551
10826,-0.496036308067,-inf,-4.91963961764,-1.66464032333,-1.63732317114
10827,-inf,-inf,-1.84750746419,-inf,-0.17153542612
10828,-inf,-inf,-inf,-inf,0.0
10829,-inf,-inf,-1.75745360369,-1.88410974815,-0.392224851729
10830,-0.0557408550056,-inf,-inf,-inf,-2.9147828886
10831,-0.88903802571,-inf,-3.39849800501,-0.910489520515,-1.87602176322
10832,-1.01588841904,-inf,-inf,-0.677237524954,-2.04098305435
10833,-0.149043672838,-inf,-inf,-3.36989123008,-2.26264220469
10834,-1.02165124753,-inf,-5.17074468064,-inf,-0.455202251622
10835,-0.703446681035,-inf,-inf,-1.68363793353,-1.1412292387
10836,-0.00198264046183,-inf,-inf,-6.80239476332,-7.04751722136
10837,-0.204312780475,-inf,-inf,-inf,-1.68852089526
10838,-0.508312544684,-inf,-inf,-1.32974718226,-2.01031763453
10839,-2.01292175943,-inf,-1.95723766128,-0.586472094763,-1.77863896107
10840,-0.907214300744,-inf,-3.29811391255,-2.00815521793,-0.855280253613
10841,-1.22510650883,-inf,-2.37786740168,-0.888481849501,-1.59827168242
10842,-inf,-inf,-1.62531546073,-1.72623928722,-0.469686796326
10843,-0.735042098029,-5.18414059228,-4.4005182296,-1.10902382617,-1.75586251516
10844,-inf,-inf,-inf,-inf,0.0
10845,-0.0738161718174,-inf,-inf,-inf,-2.64285850281
10846,-1.04723692397,-inf,-4.07893551337,-0.964735463692,-1.38196558673
10847,-0.0230676220785,-inf,-inf,-inf,-3.78083692597
10848,-1.04931127877,-inf,-2.19610495203,-1.58075581929,-1.10031544524
10849,-inf,-inf,-2.85142931153,-inf,-0.0594970665225
10850,-0.462398460005,-inf,-inf,-2.3113507302,-1.30526242527
10851,-inf,-inf,-3.10109278921,-inf,-0.0460439385014
10852,-inf,-inf,-1.56984193802,-inf,-0.233292463983
10853,-1.61750608708,-inf,-1.59333805475,-0.892634273405,-1.66714269399
10854,-1.22510650883,-inf,-2.37786740168,-0.888481849501,-1.59827168242
10855,-0.160909737552,-inf,-inf,-inf,-1.90628797801
10856,-0.0797802623454,-inf,-5.36585350276,-4.01513532086,-2.91938614258
10857,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
10858,-1.19591063647,-4.31965527112,-2.81796926738,-1.56684703698,-0.877459953696
10859,-1.28273148604,-inf,-3.66390879122,-0.903998244709,-1.23051648435
10860,-2.15779111881,-inf,-1.15160506516,-inf,-0.565121837246
10861,-inf,-inf,-inf,-inf,0.0
10862,-1.10887758746,-inf,-inf,-0.544751225409,-2.40700295355
10863,-2.21977867865,-inf,-inf,-2.85092230058,-0.182030572677
10864,-0.237898724317,-inf,-inf,-inf,-1.55250253884
10865,-0.735042098029,-5.18414059228,-4.4005182296,-1.10902382617,-1.75586251516
10866,-0.769140340244,-4.3477645998,-2.82185728094,-1.07277512188,-2.10291700207
10867,-0.461758610893,-inf,-4.19348043994,-1.51780624401,-1.99849079393
10868,-4.94164242261,-3.29683736634,-0.115972176252,-6.55108033504,-2.74998889032
10869,-0.172028656955,-inf,-inf,-1.84487576082,-inf
10870,-0.15092180032,-inf,-inf,-2.64600700892,-2.67146026957
10871,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
10872,-4.8463322428,-inf,-3.63918267157,-4.27381305003,-0.0492527711555
10873,-3.20852491403,-inf,-1.54944826682,-1.0440017354,-0.928424988159
10874,-0.239545510358,-inf,-inf,-2.2212198401,-2.25820617158
10875,-0.654126981459,-inf,-inf,-1.49034741058,-1.36723756263
10876,-0.51522918068,-4.68657149509,-4.05840830756,-1.62244922205,-1.72189578789
10877,-0.234704783736,-3.78091310189,-inf,-inf,-1.67989329009
10878,-2.01913489607,-inf,-3.16868702481,-inf,-0.192164713268
10879,-inf,-inf,-0.231826976698,-inf,-1.57543914326
10880,-inf,-2.99573227355,-4.78749174278,-inf,-0.0601039240697
10881,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
10882,-inf,-inf,-1.61710249181,-0.698602147314,-1.18991503279
10883,-0.414153173184,-inf,-inf,-1.11415892064,-4.518158809
10884,-0.668123276292,-inf,-1.31203715658,-2.87120527958,-1.82369230825
10885,-1.24665278831,-inf,-2.78756894044,-1.6625157836,-0.773700928202
10886,-0.877200972738,-inf,-inf,-1.28902885952,-1.17598081541
10887,-inf,-inf,-2.13005369201,-1.07361403737,-0.617301617997
10888,-0.537832628404,-inf,-3.91965604889,-1.45807595648,-1.81121212294
10889,-1.05418748814,-inf,-3.06498218281,-2.32572893001,-0.678933315056
10890,-1.22510650883,-inf,-2.37786740168,-0.888481849501,-1.59827168242
10891,-2.10678672851,-inf,-1.54667523457,-inf,-0.407341346831
10892,-4.85389057909,-inf,-5.16959550098,-3.68887945411,-0.0392449558714
10893,-0.462398460005,-inf,-inf,-2.3113507302,-1.30526242527
10894,-0.667833126073,-inf,-4.71155499619,-2.78289398521,-0.876273707057
10895,-1.50090343065,-inf,-inf,-0.809155007119,-1.10311077833
10896,-1.01588841904,-inf,-inf,-0.677237524954,-2.04098305435
10897,-0.922992131564,-inf,-3.5842509375,-2.04521124472,-0.808420478656
10898,-inf,-1.57672489748,-inf,-2.21640739675,-0.37928695604
10899,-0.499126101929,-inf,-3.39763941811,-1.60386483517,-1.84282631258
10900,-0.782521046936,-inf,-inf,-1.33970272271,-1.2700247356
10901,-0.168188329412,-inf,-inf,-3.03106871904,-2.23922233671
10902,-2.00415967383,-inf,-3.57775769713,-3.03456394432,-0.236744889882
10903,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
10904,-inf,-inf,-0.0429075010113,-4.42284862919,-3.50655789732
10905,-1.28273148604,-inf,-3.66390879122,-0.903998244709,-1.23051648435
10906,-4.98816243824,-inf,-1.51023769113,-1.03443511215,-0.874915510459
10907,-0.607807909,-inf,-2.67026505148,-0.951340673009,-inf
10908,-0.782521046936,-inf,-inf,-1.33970272271,-1.2700247356
10909,-1.55785093314,-2.70043704628,-inf,-0.496744787471,-2.17395060072
10910,-5.41967822355,-6.02045208398,-4.60517018599,-inf,-0.01700084168
10911,-0.616186139424,-inf,-inf,-1.27694182419,-1.70864456252
10912,-0.0733280745717,-inf,-inf,-3.3280646586,-3.35694164464
10913,-1.02485166064,-inf,-2.131210978,-1.03278686554,-1.79309984623
10914,-inf,-inf,-3.81671282562,-3.24419363285,-0.0629397997739
10915,-inf,-inf,-2.74835034065,-inf,-0.0661754948449
10916,-5.0106352941,-inf,-0.710092650628,-0.981195526974,-2.06457647634
10917,-0.332276318045,-inf,-inf,-inf,-1.2633304425
10918,-0.834902775607,-inf,-inf,-0.650087691099,-3.12167349691
10919,-0.904325581773,-inf,-2.42749767436,-1.23848814814,-1.52737079851
10920,-0.611861020258,-inf,-3.96996441024,-1.36201085354,-1.70023781446
10921,-0.39550628539,-4.83350658875,-3.76817744125,-1.76548708537,-2.08341065319
10922,-inf,-inf,-1.42037655308,-0.679142530465,-1.38100677776
10923,-0.494296321815,-4.87710390147,-inf,-3.91202300543,-1.01505926585
10924,-0.660444829245,-inf,-3.32387620277,-1.52401886038,-1.47171770781
10925,-0.700559491455,-inf,-inf,-2.06191484957,-0.976884230182
10926,-0.461758610893,-inf,-4.19348043994,-1.51780624401,-1.99849079393
10927,-0.499954791279,-inf,-inf,-1.60487402824,-1.64751858304
10928,-0.906356308278,-inf,-3.91365782396,-1.99624549048,-0.820538058548
10929,-0.36491676073,-inf,-inf,-inf,-1.18500201868
10930,-1.50000776689,-inf,-inf,-0.558553221346,-1.58554807156
10931,-4.02099616181,-3.92272086096,-1.45343800484,-1.28318903584,-0.7954889991
10932,-inf,-inf,-1.42825787995,-0.805525206775,-1.16020910911
10933,-2.66102891275,-inf,-2.6387193303,-1.93244205965,-0.337044848104
10934,-1.07877244195,-3.2426141638,-3.21359244867,-1.64442434904,-0.947806940483
10935,-1.15869740953,-inf,-inf,-1.35207422987,-0.850029987847
10936,-0.616186139424,-inf,-inf,-4.60517018599,-0.798507696218
10937,-0.173694805184,-inf,-inf,-inf,-1.83604615294
10938,-0.711547421696,-inf,-inf,-1.37152244225,-1.3649415462
10939,-0.270150861422,-inf,-inf,-3.23145460708,-1.62335601395
10940,-4.14787320801,-inf,-0.340856074035,-1.51884169882,-2.91737596874
10941,-inf,-inf,-6.21460809842,-inf,-0.00200200267067
10942,-inf,-inf,-inf,-0.320817634048,-1.2930064267
10943,-1.31406229704,-inf,-inf,-0.318452243024,-5.52146091786
10944,-inf,-inf,-5.70378247466,-0.598096774754,-0.805622896416
10945,-0.438523843659,-inf,-1.1812048715,-3.63028528985,-3.83530145657
10946,-0.392104008885,-inf,-1.88497185095,-3.27603423871,-2.00429658934
10947,0.0,-inf,-inf,-inf,-inf
10948,-1.21915961629,-inf,-2.51378991699,-0.612848645496,-2.50402167533
10949,-inf,-inf,-1.6134665794,-0.89774621678,-0.933139123329
10950,-inf,-inf,-1.45583159843,-0.563986436431,-1.62021000942
10951,-0.0518800218518,-inf,-inf,-4.096601724,-3.38351058302
10952,-0.646027683854,-inf,-inf,-2.74988104854,-0.886875381224
10953,-5.92692602597,-0.494296321815,-inf,-1.00953360558,-3.77467944392
10954,-inf,-inf,-1.62531546073,-1.72623928722,-0.469686796326
10955,-1.04541009469,-4.60517018599,-inf,-1.13943428319,-1.14428233477
10956,-0.182252541403,-inf,-inf,-inf,-1.79210461765
10957,-0.0187195776426,-inf,-inf,-4.71053070165,-4.65169020162
10958,-1.49674557416,-inf,-inf,-1.71148901526,-0.518276957301
10959,-inf,-inf,-1.06689375144,-inf,-0.421709807136
10960,-0.0481655127337,-inf,-inf,-inf,-3.05709811251
10961,-1.05247871133,-inf,-5.99146454711,-inf,-0.433203425581
